Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
GT,Emissions Totals,356,India,7273,Emissions (CO2),6817,IPPU,2020,2020,3050,FAO TIER 1,kilotonnes,187000,E,Estimated value,
GT,Emissions Totals,356,India,717815,Emissions (CO2eq) from F-gases (AR5),6817,IPPU,2020,2020,3050,FAO TIER 1,kilotonnes,34011.4104,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6817,IPPU,2020,2020,3050,FAO TIER 1,kilotonnes,347.2,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6817,IPPU,2020,2020,3050,FAO TIER 1,kilotonnes,111.035,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6817,IPPU,2020,2020,3050,FAO TIER 1,kilotonnes,221469.6454,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,1990,1990,3050,FAO TIER 1,kilotonnes,3930,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,1990,1990,3050,FAO TIER 1,kilotonnes,30.2,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,1990,1990,3050,FAO TIER 1,kilotonnes,110040,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,1990,1990,3050,FAO TIER 1,kilotonnes,8003,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,1990,1990,3050,FAO TIER 1,kilotonnes,118043,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,1991,1991,3050,FAO TIER 1,kilotonnes,4010,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,1991,1991,3050,FAO TIER 1,kilotonnes,31.4,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,1991,1991,3050,FAO TIER 1,kilotonnes,112280,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,1991,1991,3050,FAO TIER 1,kilotonnes,8321,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,1991,1991,3050,FAO TIER 1,kilotonnes,120601,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,1992,1992,3050,FAO TIER 1,kilotonnes,4100,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,1992,1992,3050,FAO TIER 1,kilotonnes,32.1,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,1992,1992,3050,FAO TIER 1,kilotonnes,114800,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,1992,1992,3050,FAO TIER 1,kilotonnes,8506.5,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,1992,1992,3050,FAO TIER 1,kilotonnes,123306.5,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,1993,1993,3050,FAO TIER 1,kilotonnes,4190,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,1993,1993,3050,FAO TIER 1,kilotonnes,32.7,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,1993,1993,3050,FAO TIER 1,kilotonnes,117320,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,1993,1993,3050,FAO TIER 1,kilotonnes,8665.5,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,1993,1993,3050,FAO TIER 1,kilotonnes,125985.5,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,1994,1994,3050,FAO TIER 1,kilotonnes,4290,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,1994,1994,3050,FAO TIER 1,kilotonnes,33.3,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,1994,1994,3050,FAO TIER 1,kilotonnes,120120,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,1994,1994,3050,FAO TIER 1,kilotonnes,8824.5,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,1994,1994,3050,FAO TIER 1,kilotonnes,128944.5,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,1995,1995,3050,FAO TIER 1,kilotonnes,4400,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,1995,1995,3050,FAO TIER 1,kilotonnes,34,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,1995,1995,3050,FAO TIER 1,kilotonnes,123200,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,1995,1995,3050,FAO TIER 1,kilotonnes,9010,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,1995,1995,3050,FAO TIER 1,kilotonnes,132210,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,1996,1996,3050,FAO TIER 1,kilotonnes,4500,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,1996,1996,3050,FAO TIER 1,kilotonnes,34.7,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,1996,1996,3050,FAO TIER 1,kilotonnes,126000,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,1996,1996,3050,FAO TIER 1,kilotonnes,9195.5,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,1996,1996,3050,FAO TIER 1,kilotonnes,135195.5,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,1997,1997,3050,FAO TIER 1,kilotonnes,4610,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,1997,1997,3050,FAO TIER 1,kilotonnes,35.3,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,1997,1997,3050,FAO TIER 1,kilotonnes,129080,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,1997,1997,3050,FAO TIER 1,kilotonnes,9354.5,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,1997,1997,3050,FAO TIER 1,kilotonnes,138434.5,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,1998,1998,3050,FAO TIER 1,kilotonnes,4740,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,1998,1998,3050,FAO TIER 1,kilotonnes,36.6,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,1998,1998,3050,FAO TIER 1,kilotonnes,132720,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,1998,1998,3050,FAO TIER 1,kilotonnes,9699,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,1998,1998,3050,FAO TIER 1,kilotonnes,142419,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,1999,1999,3050,FAO TIER 1,kilotonnes,4840,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,1999,1999,3050,FAO TIER 1,kilotonnes,37.2,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,1999,1999,3050,FAO TIER 1,kilotonnes,135520,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,1999,1999,3050,FAO TIER 1,kilotonnes,9858,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,1999,1999,3050,FAO TIER 1,kilotonnes,145378,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,2000,2000,3050,FAO TIER 1,kilotonnes,4960,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,2000,2000,3050,FAO TIER 1,kilotonnes,36.8,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,2000,2000,3050,FAO TIER 1,kilotonnes,138880,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,2000,2000,3050,FAO TIER 1,kilotonnes,9752,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,2000,2000,3050,FAO TIER 1,kilotonnes,148632,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,2001,2001,3050,FAO TIER 1,kilotonnes,5070,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,2001,2001,3050,FAO TIER 1,kilotonnes,37.4,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,2001,2001,3050,FAO TIER 1,kilotonnes,141960,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,2001,2001,3050,FAO TIER 1,kilotonnes,9911,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,2001,2001,3050,FAO TIER 1,kilotonnes,151871,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,2002,2002,3050,FAO TIER 1,kilotonnes,5180,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,2002,2002,3050,FAO TIER 1,kilotonnes,38,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,2002,2002,3050,FAO TIER 1,kilotonnes,145040,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,2002,2002,3050,FAO TIER 1,kilotonnes,10070,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,2002,2002,3050,FAO TIER 1,kilotonnes,155110,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,2003,2003,3050,FAO TIER 1,kilotonnes,5290,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,2003,2003,3050,FAO TIER 1,kilotonnes,38.3,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,2003,2003,3050,FAO TIER 1,kilotonnes,148120,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,2003,2003,3050,FAO TIER 1,kilotonnes,10149.5,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,2003,2003,3050,FAO TIER 1,kilotonnes,158269.5,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,2004,2004,3050,FAO TIER 1,kilotonnes,5420,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,2004,2004,3050,FAO TIER 1,kilotonnes,38.4,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,2004,2004,3050,FAO TIER 1,kilotonnes,151760,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,2004,2004,3050,FAO TIER 1,kilotonnes,10176,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,2004,2004,3050,FAO TIER 1,kilotonnes,161936,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,2005,2005,3050,FAO TIER 1,kilotonnes,5530,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,2005,2005,3050,FAO TIER 1,kilotonnes,38.8,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,2005,2005,3050,FAO TIER 1,kilotonnes,154840,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,2005,2005,3050,FAO TIER 1,kilotonnes,10282,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,2005,2005,3050,FAO TIER 1,kilotonnes,165122,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,2006,2006,3050,FAO TIER 1,kilotonnes,5650,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,2006,2006,3050,FAO TIER 1,kilotonnes,39.6,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,2006,2006,3050,FAO TIER 1,kilotonnes,158200,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,2006,2006,3050,FAO TIER 1,kilotonnes,10494,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,2006,2006,3050,FAO TIER 1,kilotonnes,168694,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,2007,2007,3050,FAO TIER 1,kilotonnes,5770,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,2007,2007,3050,FAO TIER 1,kilotonnes,41,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,2007,2007,3050,FAO TIER 1,kilotonnes,161560,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,2007,2007,3050,FAO TIER 1,kilotonnes,10865,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,2007,2007,3050,FAO TIER 1,kilotonnes,172425,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,2008,2008,3050,FAO TIER 1,kilotonnes,5850,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,2008,2008,3050,FAO TIER 1,kilotonnes,42.8,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,2008,2008,3050,FAO TIER 1,kilotonnes,163800,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,2008,2008,3050,FAO TIER 1,kilotonnes,11342,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,2008,2008,3050,FAO TIER 1,kilotonnes,175142,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,2009,2009,3050,FAO TIER 1,kilotonnes,5940,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,2009,2009,3050,FAO TIER 1,kilotonnes,43.9,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,2009,2009,3050,FAO TIER 1,kilotonnes,166320,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,2009,2009,3050,FAO TIER 1,kilotonnes,11633.5,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,2009,2009,3050,FAO TIER 1,kilotonnes,177953.5,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,2010,2010,3050,FAO TIER 1,kilotonnes,6060,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,2010,2010,3050,FAO TIER 1,kilotonnes,45.1,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,2010,2010,3050,FAO TIER 1,kilotonnes,169680,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,2010,2010,3050,FAO TIER 1,kilotonnes,11951.5,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,2010,2010,3050,FAO TIER 1,kilotonnes,181631.5,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,2011,2011,3050,FAO TIER 1,kilotonnes,6170,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,2011,2011,3050,FAO TIER 1,kilotonnes,46.2,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,2011,2011,3050,FAO TIER 1,kilotonnes,172760,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,2011,2011,3050,FAO TIER 1,kilotonnes,12243,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,2011,2011,3050,FAO TIER 1,kilotonnes,185003,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,2012,2012,3050,FAO TIER 1,kilotonnes,6280,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,2012,2012,3050,FAO TIER 1,kilotonnes,47.3,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,2012,2012,3050,FAO TIER 1,kilotonnes,175840,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,2012,2012,3050,FAO TIER 1,kilotonnes,12534.5,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,2012,2012,3050,FAO TIER 1,kilotonnes,188374.5,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,2013,2013,3050,FAO TIER 1,kilotonnes,6390,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,2013,2013,3050,FAO TIER 1,kilotonnes,48.2,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,2013,2013,3050,FAO TIER 1,kilotonnes,178920,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,2013,2013,3050,FAO TIER 1,kilotonnes,12773,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,2013,2013,3050,FAO TIER 1,kilotonnes,191693,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,2014,2014,3050,FAO TIER 1,kilotonnes,6510,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,2014,2014,3050,FAO TIER 1,kilotonnes,49,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,2014,2014,3050,FAO TIER 1,kilotonnes,182280,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,2014,2014,3050,FAO TIER 1,kilotonnes,12985,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,2014,2014,3050,FAO TIER 1,kilotonnes,195265,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,2015,2015,3050,FAO TIER 1,kilotonnes,6640,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,2015,2015,3050,FAO TIER 1,kilotonnes,50.2,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,2015,2015,3050,FAO TIER 1,kilotonnes,185920,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,2015,2015,3050,FAO TIER 1,kilotonnes,13303,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,2015,2015,3050,FAO TIER 1,kilotonnes,199223,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,2016,2016,3050,FAO TIER 1,kilotonnes,6730,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,2016,2016,3050,FAO TIER 1,kilotonnes,51.6,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,2016,2016,3050,FAO TIER 1,kilotonnes,188440,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,2016,2016,3050,FAO TIER 1,kilotonnes,13674,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,2016,2016,3050,FAO TIER 1,kilotonnes,202114,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,2017,2017,3050,FAO TIER 1,kilotonnes,6820,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,2017,2017,3050,FAO TIER 1,kilotonnes,53.2,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,2017,2017,3050,FAO TIER 1,kilotonnes,190960,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,2017,2017,3050,FAO TIER 1,kilotonnes,14098,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,2017,2017,3050,FAO TIER 1,kilotonnes,205058,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,2018,2018,3050,FAO TIER 1,kilotonnes,6960,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,2018,2018,3050,FAO TIER 1,kilotonnes,54.3,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,2018,2018,3050,FAO TIER 1,kilotonnes,194880,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,2018,2018,3050,FAO TIER 1,kilotonnes,14389.5,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,2018,2018,3050,FAO TIER 1,kilotonnes,209269.5,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,2019,2019,3050,FAO TIER 1,kilotonnes,7050,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,2019,2019,3050,FAO TIER 1,kilotonnes,55.2,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,2019,2019,3050,FAO TIER 1,kilotonnes,197400,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,2019,2019,3050,FAO TIER 1,kilotonnes,14628,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,2019,2019,3050,FAO TIER 1,kilotonnes,212028,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6818,Waste,2020,2020,3050,FAO TIER 1,kilotonnes,7160,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6818,Waste,2020,2020,3050,FAO TIER 1,kilotonnes,56.4,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6818,Waste,2020,2020,3050,FAO TIER 1,kilotonnes,200480,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6818,Waste,2020,2020,3050,FAO TIER 1,kilotonnes,14946,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6818,Waste,2020,2020,3050,FAO TIER 1,kilotonnes,215426,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6819,Other,1990,1990,3050,FAO TIER 1,kilotonnes,45,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6819,Other,1990,1990,3050,FAO TIER 1,kilotonnes,24.3,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6819,Other,1990,1990,3050,FAO TIER 1,kilotonnes,14200,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6819,Other,1990,1990,3050,FAO TIER 1,kilotonnes,1260,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6819,Other,1990,1990,3050,FAO TIER 1,kilotonnes,6439.5,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6819,Other,1990,1990,3050,FAO TIER 1,kilotonnes,21899.5,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6819,Other,1991,1991,3050,FAO TIER 1,kilotonnes,45,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6819,Other,1991,1991,3050,FAO TIER 1,kilotonnes,25.3,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6819,Other,1991,1991,3050,FAO TIER 1,kilotonnes,14200,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6819,Other,1991,1991,3050,FAO TIER 1,kilotonnes,1260,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6819,Other,1991,1991,3050,FAO TIER 1,kilotonnes,6704.5,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6819,Other,1991,1991,3050,FAO TIER 1,kilotonnes,22164.5,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6819,Other,1992,1992,3050,FAO TIER 1,kilotonnes,45,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6819,Other,1992,1992,3050,FAO TIER 1,kilotonnes,26.1,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6819,Other,1992,1992,3050,FAO TIER 1,kilotonnes,14200,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6819,Other,1992,1992,3050,FAO TIER 1,kilotonnes,1260,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6819,Other,1992,1992,3050,FAO TIER 1,kilotonnes,6916.5,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6819,Other,1992,1992,3050,FAO TIER 1,kilotonnes,22376.5,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6819,Other,1993,1993,3050,FAO TIER 1,kilotonnes,45,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6819,Other,1993,1993,3050,FAO TIER 1,kilotonnes,26.2,E,Estimated value,
